step,train_loss,val_loss,lr,temperature,grad_norm,sec_per_step
2032,2.9292,4.3710,2.986e-04,0.0714,4.328,0.024
2033,2.8752,4.3710,2.984e-04,0.0714,4.692,0.042
2034,3.0980,4.3710,2.982e-04,0.0714,4.428,0.027
2035,2.8672,4.3710,2.979e-04,0.0714,3.932,0.021
2036,3.0990,4.3710,2.977e-04,0.0714,4.378,0.026
2037,3.0448,4.3710,2.975e-04,0.0714,4.238,0.040
2038,2.7278,4.3710,2.973e-04,0.0714,4.304,0.025
2039,2.9210,4.3710,2.971e-04,0.0714,4.325,0.034
2040,2.9308,4.3710,2.968e-04,0.0714,4.475,0.023
2041,2.8513,4.3710,2.966e-04,0.0714,4.832,0.040
2042,3.0472,4.3710,2.964e-04,0.0714,4.650,0.028
2043,3.1137,4.3710,2.962e-04,0.0714,4.446,0.020
2044,2.9207,4.3710,2.960e-04,0.0714,4.534,0.031
2045,2.7909,4.3710,2.957e-04,0.0714,4.138,0.036
2046,3.0627,4.3710,2.955e-04,0.0714,4.342,0.025
2047,2.6369,4.3710,2.953e-04,0.0714,4.623,0.034
2048,2.8106,4.3710,2.951e-04,0.0713,5.093,0.027
2049,3.0638,4.3710,2.949e-04,0.0713,4.300,0.027
2050,2.8021,4.3710,2.946e-04,0.0713,4.880,0.025
2051,3.0502,4.3710,2.944e-04,0.0713,5.269,0.032
2052,2.5607,4.3710,2.942e-04,0.0713,4.408,0.027
2053,2.8600,4.3710,2.940e-04,0.0713,5.344,0.028
2054,2.9125,4.3710,2.938e-04,0.0713,5.294,0.027
2055,3.1472,4.3710,2.935e-04,0.0713,5.108,0.033
2056,2.9764,4.3710,2.933e-04,0.0713,4.943,0.029
2057,3.0900,4.3710,2.931e-04,0.0713,5.288,0.032
2058,2.9809,4.3710,2.929e-04,0.0713,5.176,0.027
2059,3.0892,4.3710,2.927e-04,0.0713,5.081,0.028
2060,2.8744,4.3710,2.924e-04,0.0713,5.721,0.024
2061,2.9954,4.3710,2.922e-04,0.0713,5.310,0.036
2062,3.1093,4.3710,2.920e-04,0.0713,6.013,0.025
2063,3.0373,4.3710,2.918e-04,0.0713,5.034,0.036
2064,3.3859,4.3710,2.915e-04,0.0713,5.209,0.029
2065,2.8248,4.3710,2.913e-04,0.0713,4.462,0.026
2066,3.1551,4.3710,2.911e-04,0.0713,5.620,0.024
2067,3.0888,4.3710,2.909e-04,0.0713,4.820,0.036
2068,3.1564,4.3710,2.907e-04,0.0713,5.008,0.024
2069,2.8421,4.3710,2.904e-04,0.0713,5.274,0.025
2070,3.1034,4.3710,2.902e-04,0.0714,4.699,0.031
2071,2.9402,4.3710,2.900e-04,0.0714,3.956,0.030
2072,3.1040,4.3710,2.898e-04,0.0714,4.421,0.024
2073,2.9789,4.3710,2.896e-04,0.0714,4.258,0.034
2074,2.9106,4.3710,2.893e-04,0.0714,3.849,0.026
2075,3.0026,4.3710,2.891e-04,0.0714,5.011,0.029
2076,3.0045,4.3710,2.889e-04,0.0714,4.765,0.024
2077,3.0978,4.3710,2.887e-04,0.0714,4.091,0.031
2078,2.8069,4.3710,2.884e-04,0.0714,3.901,0.025
2079,3.2350,4.3710,2.882e-04,0.0714,5.230,0.036
2080,2.9541,4.3710,2.880e-04,0.0713,4.656,0.026
2081,2.9529,4.3710,2.878e-04,0.0713,4.268,0.028
2082,2.9165,4.3710,2.876e-04,0.0713,4.381,0.024
2083,2.9276,4.3710,2.873e-04,0.0713,3.961,0.036
2084,2.9786,4.3710,2.871e-04,0.0713,4.092,0.031
2085,3.0706,4.3710,2.869e-04,0.0713,4.706,0.030
2086,3.0919,4.3710,2.867e-04,0.0713,5.152,0.024
2087,2.9151,4.3710,2.864e-04,0.0713,4.345,0.036
2088,2.9712,4.3710,2.862e-04,0.0713,4.490,0.025
2089,2.9520,4.3710,2.860e-04,0.0713,4.219,0.030
2090,3.0884,4.3710,2.858e-04,0.0713,4.729,0.028
2091,2.9198,4.3710,2.856e-04,0.0713,4.047,0.038
2092,2.8661,4.3710,2.853e-04,0.0713,4.979,0.026
2093,2.8803,4.3710,2.851e-04,0.0713,4.952,0.031
2094,2.9886,4.3710,2.849e-04,0.0713,4.937,0.028
2095,2.8970,4.3710,2.847e-04,0.0712,4.340,0.036
2096,3.1544,4.3710,2.844e-04,0.0712,4.420,0.025
2097,2.6944,4.3710,2.842e-04,0.0712,4.097,0.030
2098,2.8754,4.3710,2.840e-04,0.0712,3.951,0.024
2099,2.9471,4.3710,2.838e-04,0.0712,4.583,0.033
2100,2.8632,4.3710,2.836e-04,0.0712,4.374,0.024
2101,2.9559,4.3710,2.833e-04,0.0712,4.438,0.034
2102,2.8723,4.3710,2.831e-04,0.0712,4.516,0.028
2103,2.9351,4.3710,2.829e-04,0.0712,4.644,0.026
2104,3.1195,4.3710,2.827e-04,0.0712,4.228,0.037
2105,2.9517,4.3710,2.824e-04,0.0712,4.594,0.024
2106,2.6589,4.3710,2.822e-04,0.0711,4.310,0.085
2107,2.7707,4.3710,2.820e-04,0.0711,5.053,0.024
2108,2.8305,4.3710,2.818e-04,0.0711,4.557,0.037
2109,2.7404,4.3710,2.816e-04,0.0711,4.266,0.024
2110,2.9845,4.3710,2.813e-04,0.0711,4.314,0.037
2111,2.8459,4.3710,2.811e-04,0.0711,4.630,0.024
2112,2.6296,4.3710,2.809e-04,0.0711,4.303,0.042
2113,2.9404,4.3710,2.807e-04,0.0711,4.811,0.024
2114,2.5036,4.3710,2.804e-04,0.0711,4.759,0.024
2115,2.8761,4.3710,2.802e-04,0.0711,4.660,0.024
2116,2.8056,4.3710,2.800e-04,0.0710,4.635,0.036
2117,2.8497,4.3710,2.798e-04,0.0710,5.139,0.024
2118,2.8407,4.3710,2.796e-04,0.0710,4.864,0.037
2119,2.7840,4.3710,2.793e-04,0.0710,4.937,0.025
2120,2.9206,4.3710,2.791e-04,0.0710,4.567,0.032
2121,3.0934,4.3710,2.789e-04,0.0710,5.296,0.023
2122,2.6689,4.3710,2.787e-04,0.0710,4.189,0.042
2123,2.6445,4.3710,2.784e-04,0.0710,5.001,0.030
2124,2.7624,4.3710,2.782e-04,0.0710,4.574,0.031
2125,2.5998,4.3710,2.780e-04,0.0710,4.229,0.024
2126,2.6642,4.3710,2.778e-04,0.0710,4.850,0.040
2127,2.7748,4.3710,2.775e-04,0.0710,4.385,0.026
2128,2.8529,4.3710,2.773e-04,0.0710,4.514,0.024
2129,2.8054,4.3710,2.771e-04,0.0710,4.557,0.024
2130,2.7488,4.3710,2.769e-04,0.0710,4.306,0.030
2131,2.8659,4.3710,2.767e-04,0.0710,4.952,0.028
2132,2.6452,4.3710,2.764e-04,0.0709,4.319,0.039
2133,2.9080,4.3710,2.762e-04,0.0709,5.817,0.024
2134,2.7212,4.3710,2.760e-04,0.0709,4.698,0.037
2135,2.6470,4.3710,2.758e-04,0.0709,4.613,0.018
2136,2.7454,4.3710,2.755e-04,0.0709,4.525,0.036
2137,2.7995,4.3710,2.753e-04,0.0709,5.263,0.024
2138,2.8515,4.3710,2.751e-04,0.0709,5.218,0.037
2139,2.7007,4.3710,2.749e-04,0.0709,4.557,0.030
2140,2.5266,4.3710,2.746e-04,0.0709,4.846,0.030
2141,2.9666,4.3710,2.744e-04,0.0709,5.394,0.025
2142,2.9732,4.3710,2.742e-04,0.0709,4.672,0.030
2143,2.5882,4.3710,2.740e-04,0.0709,5.179,0.024
2144,2.9517,4.3710,2.738e-04,0.0708,4.956,0.030
2145,2.7792,4.3710,2.735e-04,0.0708,4.497,0.026
2146,2.8572,4.3710,2.733e-04,0.0708,5.076,0.034
2147,2.6903,4.3710,2.731e-04,0.0708,5.772,0.024
2148,2.7274,4.3710,2.729e-04,0.0708,4.806,0.037
2149,2.8100,4.3710,2.726e-04,0.0708,4.856,0.024
2150,2.6008,4.3710,2.724e-04,0.0708,4.473,0.036
2151,2.9428,4.3710,2.722e-04,0.0708,5.059,0.026
2152,2.6783,4.3710,2.720e-04,0.0708,5.447,0.030
2153,2.7076,4.3710,2.717e-04,0.0708,5.041,0.026
2154,2.8405,4.3710,2.715e-04,0.0708,4.833,0.026
2155,2.6976,4.3710,2.713e-04,0.0708,5.052,0.026
2156,3.0170,4.3710,2.711e-04,0.0708,5.313,0.035
2157,2.6610,4.3710,2.708e-04,0.0708,4.949,0.024
2158,3.0731,4.3710,2.706e-04,0.0708,5.223,0.030
2159,2.9689,4.3710,2.704e-04,0.0708,5.340,0.031
2160,2.8004,4.3710,2.702e-04,0.0708,4.881,0.030
2161,2.8613,4.3710,2.700e-04,0.0708,5.913,0.025
2162,2.7961,4.3710,2.697e-04,0.0708,5.272,0.036
2163,2.9160,4.3710,2.695e-04,0.0708,4.758,0.025
2164,2.8025,4.3710,2.693e-04,0.0708,4.698,0.024
2165,2.8299,4.3710,2.691e-04,0.0708,5.645,0.024
2166,2.6589,4.3710,2.688e-04,0.0708,4.777,0.030
2167,2.8041,4.3710,2.686e-04,0.0708,4.599,0.027
2168,2.7382,4.3710,2.684e-04,0.0708,4.247,0.034
2169,2.9248,4.3710,2.682e-04,0.0708,4.656,0.024
2170,2.6957,4.3710,2.679e-04,0.0708,4.676,0.030
2171,2.9238,4.3710,2.677e-04,0.0708,4.591,0.030
2172,2.9532,4.3710,2.675e-04,0.0708,4.602,0.030
2173,2.8403,4.3710,2.673e-04,0.0707,4.569,0.024
2174,2.5389,4.3710,2.670e-04,0.0707,4.584,0.030
2175,2.9352,4.3710,2.668e-04,0.0707,4.877,0.024
2176,2.6891,4.3710,2.666e-04,0.0707,5.397,0.033
2177,2.7170,4.3710,2.664e-04,0.0707,4.917,0.028
2178,2.7929,4.3710,2.661e-04,0.0707,4.603,0.037
2179,2.6419,4.3710,2.659e-04,0.0707,5.258,0.026
2180,2.8059,4.3710,2.657e-04,0.0707,4.577,0.028
2181,3.0042,4.3710,2.655e-04,0.0707,4.840,0.030
2182,2.7611,4.3710,2.652e-04,0.0707,4.807,0.031
2183,2.8423,4.3710,2.650e-04,0.0707,4.962,0.024
2184,2.7840,4.3710,2.648e-04,0.0707,5.019,0.030
2185,2.7308,4.3710,2.646e-04,0.0707,5.011,0.036
2186,2.8030,4.3710,2.644e-04,0.0706,4.895,0.036
2187,2.7761,4.3710,2.641e-04,0.0706,4.642,0.024
2188,2.8502,4.3710,2.639e-04,0.0706,4.756,0.024
2189,2.4504,4.3710,2.637e-04,0.0706,4.613,0.042
2190,2.7097,4.3710,2.635e-04,0.0706,4.495,0.025
2191,3.1170,4.3710,2.632e-04,0.0706,4.773,0.042
2192,2.7488,4.3710,2.630e-04,0.0706,4.734,0.030
2193,2.7217,4.3710,2.628e-04,0.0706,4.845,0.032
2194,2.7619,4.3710,2.626e-04,0.0706,4.642,0.025
2195,2.9076,4.3710,2.623e-04,0.0706,4.651,0.033
2196,2.7481,4.3710,2.621e-04,0.0706,4.869,0.026
2197,2.6833,4.3710,2.619e-04,0.0706,4.590,0.028
2198,2.7871,4.3710,2.617e-04,0.0706,4.686,0.024
2199,2.6839,4.3710,2.614e-04,0.0706,4.256,0.036
2200,2.8518,4.4461,2.612e-04,0.0706,4.163,0.021
2201,2.8244,4.4461,2.610e-04,0.0706,4.362,0.998
2202,2.6540,4.4461,2.608e-04,0.0706,4.651,0.024
2203,3.0922,4.4461,2.605e-04,0.0706,4.974,0.026
2204,2.5977,4.4461,2.603e-04,0.0706,4.809,0.028
2205,2.8043,4.4461,2.601e-04,0.0706,4.907,0.030
2206,2.8501,4.4461,2.599e-04,0.0706,4.834,0.024
2207,2.6645,4.4461,2.596e-04,0.0706,4.772,0.024
2208,2.8568,4.4461,2.594e-04,0.0706,4.694,0.024
2209,2.8360,4.4461,2.592e-04,0.0706,4.989,0.024
2210,2.9942,4.4461,2.590e-04,0.0705,4.954,0.024
2211,2.8449,4.4461,2.587e-04,0.0705,5.147,0.027
2212,2.7587,4.4461,2.585e-04,0.0705,4.814,0.026
2213,2.7566,4.4461,2.583e-04,0.0705,4.547,0.023
2214,2.7685,4.4461,2.581e-04,0.0705,4.270,0.025
2215,2.6226,4.4461,2.579e-04,0.0705,4.581,0.027
2216,2.7167,4.4461,2.576e-04,0.0705,4.405,0.026
2217,2.7347,4.4461,2.574e-04,0.0705,4.414,0.032
2218,2.8876,4.4461,2.572e-04,0.0705,4.757,0.030
2219,2.7786,4.4461,2.570e-04,0.0705,4.431,0.028
2220,2.9726,4.4461,2.567e-04,0.0705,4.681,0.027
2221,2.9118,4.4461,2.565e-04,0.0705,4.770,0.026
2222,2.8318,4.4461,2.563e-04,0.0705,4.587,0.030
2223,2.7051,4.4461,2.561e-04,0.0705,4.749,0.030
2224,3.0222,4.4461,2.558e-04,0.0705,4.846,0.037
2225,2.6262,4.4461,2.556e-04,0.0705,4.345,0.027
2226,2.8879,4.4461,2.554e-04,0.0705,4.479,0.033
2227,2.6735,4.4461,2.552e-04,0.0705,4.485,0.030
2228,2.9947,4.4461,2.549e-04,0.0705,4.999,0.024
2229,3.0468,4.4461,2.547e-04,0.0704,4.786,0.030
2230,2.5644,4.4461,2.545e-04,0.0704,4.392,0.024
2231,2.8050,4.4461,2.543e-04,0.0704,5.037,0.037
2232,2.8059,4.4461,2.540e-04,0.0704,4.553,0.027
2233,2.8291,4.4461,2.538e-04,0.0704,4.896,0.027
2234,2.7642,4.4461,2.536e-04,0.0704,4.843,0.024
2235,2.7184,4.4461,2.534e-04,0.0704,4.744,0.036
2236,2.7197,4.4461,2.531e-04,0.0704,4.609,0.025
2237,2.8235,4.4461,2.529e-04,0.0704,4.621,0.030
2238,2.5049,4.4461,2.527e-04,0.0704,4.760,0.036
2239,2.8347,4.4461,2.525e-04,0.0704,4.914,0.024
2240,2.6552,4.4461,2.522e-04,0.0704,4.571,0.033
2241,2.7189,4.4461,2.520e-04,0.0703,4.736,0.028
2242,2.7998,4.4461,2.518e-04,0.0703,5.090,0.027
2243,3.1864,4.4461,2.516e-04,0.0703,5.423,0.021
2244,2.8973,4.4461,2.513e-04,0.0703,4.849,0.030
2245,2.6560,4.4461,2.511e-04,0.0703,4.652,0.024
2246,2.9837,4.4461,2.509e-04,0.0703,4.618,0.036
2247,2.6348,4.4461,2.507e-04,0.0703,4.807,0.027
2248,2.5629,4.4461,2.504e-04,0.0703,4.741,0.029
2249,2.5615,4.4461,2.502e-04,0.0703,4.698,0.038
2250,2.8285,4.4461,2.500e-04,0.0703,5.116,0.020
2251,2.9301,4.4461,2.498e-04,0.0703,5.319,0.036
2252,2.8365,4.4461,2.496e-04,0.0703,4.512,0.024
2253,2.9746,4.4461,2.493e-04,0.0703,5.001,0.037
2254,2.6282,4.4461,2.491e-04,0.0703,4.962,0.018
2255,3.0375,4.4461,2.489e-04,0.0703,4.613,0.042
2256,2.9584,4.4461,2.487e-04,0.0703,5.278,0.018
2257,2.7671,4.4461,2.484e-04,0.0703,5.053,0.034
2258,2.6728,4.4461,2.482e-04,0.0703,4.280,0.031
2259,2.8209,4.4461,2.480e-04,0.0703,5.087,0.029
2260,2.8646,4.4461,2.478e-04,0.0703,5.062,0.022
2261,3.0157,4.4461,2.475e-04,0.0703,4.913,0.036
2262,2.9946,4.4461,2.473e-04,0.0703,5.337,0.034
2263,2.8285,4.4461,2.471e-04,0.0703,4.773,0.027
2264,2.8960,4.4461,2.469e-04,0.0703,4.939,0.030
2265,2.6809,4.4461,2.466e-04,0.0703,4.680,0.030
2266,2.9534,4.4461,2.464e-04,0.0703,4.820,0.024
2267,2.7409,4.4461,2.462e-04,0.0703,4.626,0.031
2268,2.7776,4.4461,2.460e-04,0.0702,4.807,0.030
2269,2.7339,4.4461,2.457e-04,0.0702,5.455,0.032
2270,2.7677,4.4461,2.455e-04,0.0702,5.424,0.028
2271,2.6147,4.4461,2.453e-04,0.0702,4.932,0.031
2272,2.9953,4.4461,2.451e-04,0.0702,5.706,0.030
2273,2.9197,4.4461,2.448e-04,0.0702,5.900,0.030
2274,2.8832,4.4461,2.446e-04,0.0702,5.011,0.030
2275,3.0036,4.4461,2.444e-04,0.0702,5.349,0.024
2276,2.7431,4.4461,2.442e-04,0.0702,4.445,0.036
2277,2.6531,4.4461,2.439e-04,0.0702,5.712,0.024
2278,2.7329,4.4461,2.437e-04,0.0702,5.086,0.039
2279,2.8335,4.4461,2.435e-04,0.0702,4.731,0.028
2280,2.6455,4.4461,2.433e-04,0.0702,5.005,0.030
2281,2.8130,4.4461,2.430e-04,0.0702,4.994,0.026
2282,2.9431,4.4461,2.428e-04,0.0702,5.266,0.034
2283,2.8195,4.4461,2.426e-04,0.0702,5.022,0.024
2284,2.8401,4.4461,2.424e-04,0.0702,5.499,0.036
2285,2.7329,4.4461,2.421e-04,0.0702,4.687,0.025
2286,2.5484,4.4461,2.419e-04,0.0702,4.311,0.024
2287,2.5889,4.4461,2.417e-04,0.0702,5.191,0.024
2288,2.8440,4.4461,2.415e-04,0.0702,5.131,0.036
2289,2.5716,4.4461,2.413e-04,0.0702,4.511,0.024
2290,3.0059,4.4461,2.410e-04,0.0702,4.959,0.030
2291,2.8300,4.4461,2.408e-04,0.0702,4.720,0.030
2292,2.8664,4.4461,2.406e-04,0.0702,4.981,0.024
2293,2.5430,4.4461,2.404e-04,0.0702,4.874,0.039
2294,2.7460,4.4461,2.401e-04,0.0702,4.426,0.030
2295,2.5863,4.4461,2.399e-04,0.0702,4.516,0.028
2296,2.6085,4.4461,2.397e-04,0.0702,4.032,0.024
2297,2.9165,4.4461,2.395e-04,0.0702,4.940,0.048
2298,2.7287,4.4461,2.392e-04,0.0702,4.977,0.025
2299,2.7555,4.4461,2.390e-04,0.0701,4.711,0.024
2300,2.8171,4.4461,2.388e-04,0.0701,5.564,0.030
2301,2.8922,4.4461,2.386e-04,0.0701,5.237,0.026
2302,2.9081,4.4461,2.383e-04,0.0701,4.510,0.022
2303,2.8054,4.4461,2.381e-04,0.0701,5.192,0.037
2304,2.8427,4.4461,2.379e-04,0.0701,4.781,0.024
2305,2.8361,4.4461,2.377e-04,0.0701,4.919,0.033
2306,2.7513,4.4461,2.374e-04,0.0701,4.619,0.022
2307,2.8813,4.4461,2.372e-04,0.0701,5.137,0.036
2308,2.8203,4.4461,2.370e-04,0.0701,4.926,0.024
2309,2.6505,4.4461,2.368e-04,0.0701,4.995,0.036
2310,2.9118,4.4461,2.365e-04,0.0701,5.132,0.032
2311,2.7922,4.4461,2.363e-04,0.0701,4.146,0.026
2312,3.2405,4.4461,2.361e-04,0.0701,4.447,0.034
2313,2.5496,4.4461,2.359e-04,0.0701,4.467,0.024
2314,2.9641,4.4461,2.356e-04,0.0701,5.099,0.036
2315,2.8886,4.4461,2.354e-04,0.0701,4.713,0.024
2316,2.8438,4.4461,2.352e-04,0.0701,4.969,0.026
2317,2.6104,4.4461,2.350e-04,0.0701,4.383,0.040
2318,2.6138,4.4461,2.348e-04,0.0701,4.604,0.024
2319,2.9200,4.4461,2.345e-04,0.0701,4.547,0.036
2320,2.6637,4.4461,2.343e-04,0.0701,5.793,0.025
2321,3.0833,4.4461,2.341e-04,0.0701,5.425,0.033
2322,3.0060,4.4461,2.339e-04,0.0700,4.693,0.021
2323,2.5978,4.4461,2.336e-04,0.0700,4.917,0.036
2324,2.8702,4.4461,2.334e-04,0.0700,4.900,0.025
2325,2.5874,4.4461,2.332e-04,0.0700,5.100,0.033
2326,2.8458,4.4461,2.330e-04,0.0700,4.787,0.026
2327,3.0469,4.4461,2.327e-04,0.0700,4.767,0.034
2328,2.8621,4.4461,2.325e-04,0.0700,4.370,0.023
2329,2.7374,4.4461,2.323e-04,0.0700,5.025,0.037
2330,2.8940,4.4461,2.321e-04,0.0700,4.718,0.030
2331,2.6003,4.4461,2.318e-04,0.0700,4.448,0.030
2332,2.7812,4.4461,2.316e-04,0.0700,4.472,0.024
2333,2.8239,4.4461,2.314e-04,0.0700,4.736,0.036
2334,3.0876,4.4461,2.312e-04,0.0700,4.836,0.025
2335,2.7403,4.4461,2.309e-04,0.0700,5.051,0.030
2336,2.8994,4.4461,2.307e-04,0.0700,4.865,0.030
2337,2.6688,4.4461,2.305e-04,0.0700,5.251,0.030
2338,2.7902,4.4461,2.303e-04,0.0700,5.089,0.024
2339,2.7330,4.4461,2.300e-04,0.0700,4.766,0.031
2340,2.3079,4.4461,2.298e-04,0.0700,4.247,0.091
2341,2.5527,4.4461,2.296e-04,0.0700,4.413,0.025
2342,2.7373,4.4461,2.294e-04,0.0699,4.456,0.030
2343,2.7864,4.4461,2.292e-04,0.0699,5.059,0.018
2344,2.4963,4.4461,2.289e-04,0.0699,5.669,0.036
2345,2.6113,4.4461,2.287e-04,0.0699,4.718,0.024
2346,2.5725,4.4461,2.285e-04,0.0699,4.517,0.036
2347,2.6293,4.4461,2.283e-04,0.0699,5.047,0.024
2348,2.6721,4.4461,2.280e-04,0.0699,4.972,0.030
2349,2.6912,4.4461,2.278e-04,0.0699,5.269,0.024
2350,2.5548,4.4461,2.276e-04,0.0699,5.556,0.036
2351,2.7974,4.4461,2.274e-04,0.0699,5.104,0.025
2352,2.7700,4.4461,2.271e-04,0.0699,5.745,0.030
2353,2.6706,4.4461,2.269e-04,0.0699,5.534,0.024
2354,2.6622,4.4461,2.267e-04,0.0699,4.801,0.030
2355,2.7335,4.4461,2.265e-04,0.0699,5.319,0.033
2356,2.4904,4.4461,2.262e-04,0.0699,4.645,0.034
2357,2.4856,4.4461,2.260e-04,0.0699,5.196,0.024
2358,2.6311,4.4461,2.258e-04,0.0699,4.355,0.024
2359,2.5442,4.4461,2.256e-04,0.0699,5.146,0.031
2360,2.6425,4.4461,2.254e-04,0.0699,5.094,0.030
2361,2.5964,4.4461,2.251e-04,0.0699,4.713,0.024
2362,2.4482,4.4461,2.249e-04,0.0698,4.985,0.030
2363,2.7315,4.4461,2.247e-04,0.0698,6.017,0.030
2364,2.5264,4.4461,2.245e-04,0.0698,5.194,0.030
2365,2.7971,4.4461,2.242e-04,0.0698,5.273,0.024
2366,2.4792,4.4461,2.240e-04,0.0698,5.123,0.043
2367,2.6521,4.4461,2.238e-04,0.0698,5.851,0.024
2368,2.9775,4.4461,2.236e-04,0.0698,5.967,0.030
2369,2.7942,4.4461,2.233e-04,0.0698,5.486,0.027
2370,2.5836,4.4461,2.231e-04,0.0698,4.497,0.028
2371,2.7084,4.4461,2.229e-04,0.0698,5.105,0.024
2372,2.6996,4.4461,2.227e-04,0.0698,5.248,0.031
2373,2.7667,4.4461,2.225e-04,0.0698,4.662,0.030
2374,2.5085,4.4461,2.222e-04,0.0698,5.463,0.031
2375,2.7872,4.4461,2.220e-04,0.0698,4.697,0.027
2376,2.7755,4.4461,2.218e-04,0.0698,4.799,0.034
2377,2.8157,4.4461,2.216e-04,0.0698,5.847,0.024
2378,2.5429,4.4461,2.213e-04,0.0698,4.645,0.036
2379,2.6076,4.4461,2.211e-04,0.0698,5.338,0.027
2380,2.4919,4.4461,2.209e-04,0.0698,5.675,0.028
2381,2.4991,4.4461,2.207e-04,0.0698,4.552,0.027
2382,2.7929,4.4461,2.204e-04,0.0697,5.321,0.034
2383,2.6632,4.4461,2.202e-04,0.0697,5.142,0.025
2384,2.7035,4.4461,2.200e-04,0.0697,5.270,0.030
2385,2.5230,4.4461,2.198e-04,0.0697,4.795,0.027
2386,2.5164,4.4461,2.196e-04,0.0697,4.725,0.031
2387,2.4482,4.4461,2.193e-04,0.0697,4.831,0.020
2388,2.8563,4.4461,2.191e-04,0.0697,5.485,0.041
2389,2.8639,4.4461,2.189e-04,0.0697,5.199,0.026
2390,2.4457,4.4461,2.187e-04,0.0697,4.886,0.031
2391,2.6378,4.4461,2.184e-04,0.0697,5.162,0.026
2392,2.6581,4.4461,2.182e-04,0.0697,4.769,0.026
2393,2.7815,4.4461,2.180e-04,0.0697,5.030,0.021
2394,2.8877,4.4461,2.178e-04,0.0697,5.434,0.036
2395,2.5978,4.4461,2.176e-04,0.0697,4.876,0.027
2396,2.6860,4.4461,2.173e-04,0.0697,5.359,0.022
2397,2.5570,4.4461,2.171e-04,0.0697,5.026,0.025
2398,2.6133,4.4461,2.169e-04,0.0697,4.390,0.040
2399,2.6629,4.4461,2.167e-04,0.0697,4.607,0.021
2400,2.4605,4.4525,2.164e-04,0.0697,4.330,0.043
2401,2.5574,4.4525,2.162e-04,0.0697,4.738,0.976
2402,2.5693,4.4525,2.160e-04,0.0697,5.289,0.030
2403,2.9377,4.4525,2.158e-04,0.0697,5.543,0.025
2404,2.7140,4.4525,2.156e-04,0.0696,4.830,0.024
2405,2.4088,4.4525,2.153e-04,0.0696,4.713,0.025
2406,2.6717,4.4525,2.151e-04,0.0696,5.057,0.026
2407,2.5042,4.4525,2.149e-04,0.0696,5.388,0.022
2408,2.7720,4.4525,2.147e-04,0.0696,4.991,0.031
2409,2.7380,4.4525,2.144e-04,0.0696,5.368,0.024
2410,2.6032,4.4525,2.142e-04,0.0696,5.258,0.030
2411,2.6574,4.4525,2.140e-04,0.0696,5.201,0.024
2412,2.7450,4.4525,2.138e-04,0.0696,5.615,0.024
2413,2.7005,4.4525,2.136e-04,0.0696,5.296,0.024
2414,2.6327,4.4525,2.133e-04,0.0696,4.986,0.033
2415,2.6673,4.4525,2.131e-04,0.0695,5.325,0.027
2416,2.8301,4.4525,2.129e-04,0.0695,7.018,0.024
2417,2.7391,4.4525,2.127e-04,0.0695,5.099,0.035
2418,2.5809,4.4525,2.124e-04,0.0695,5.126,0.028
2419,2.5374,4.4525,2.122e-04,0.0695,5.542,0.030
2420,2.7698,4.4525,2.120e-04,0.0695,5.487,0.028
2421,2.8741,4.4525,2.118e-04,0.0695,5.193,0.024
2422,2.4354,4.4525,2.116e-04,0.0695,5.262,0.028
2423,2.7324,4.4525,2.113e-04,0.0695,5.552,0.033
2424,2.4445,4.4525,2.111e-04,0.0695,4.832,0.028
2425,2.6653,4.4525,2.109e-04,0.0695,4.854,0.026
2426,2.7346,4.4525,2.107e-04,0.0695,4.782,0.025
2427,2.8693,4.4525,2.104e-04,0.0695,5.186,0.036
2428,2.8565,4.4525,2.102e-04,0.0695,5.307,0.025
2429,2.6022,4.4525,2.100e-04,0.0695,4.728,0.030
2430,2.7994,4.4525,2.098e-04,0.0695,4.832,0.025
2431,2.5699,4.4525,2.096e-04,0.0695,4.988,0.026
2432,2.7746,4.4525,2.093e-04,0.0695,4.374,0.028
2433,2.5224,4.4525,2.091e-04,0.0695,4.968,0.036
2434,2.8102,4.4525,2.089e-04,0.0695,5.113,0.025
2435,2.4046,4.4525,2.087e-04,0.0695,4.527,0.030
2436,2.7018,4.4525,2.085e-04,0.0694,4.526,0.036
2437,2.7798,4.4525,2.082e-04,0.0694,4.854,0.025
2438,2.4940,4.4525,2.080e-04,0.0694,4.892,0.030
2439,2.6083,4.4525,2.078e-04,0.0694,5.240,0.025
2440,2.8324,4.4525,2.076e-04,0.0694,5.370,0.031
2441,2.7201,4.4525,2.073e-04,0.0694,4.953,0.024
2442,2.9808,4.4525,2.071e-04,0.0694,5.009,0.037
2443,2.6163,4.4525,2.069e-04,0.0694,4.661,0.028
2444,2.4821,4.4525,2.067e-04,0.0694,5.413,0.026
2445,2.6634,4.4525,2.065e-04,0.0694,4.792,0.024
2446,2.7491,4.4525,2.062e-04,0.0694,5.211,0.037
2447,2.7026,4.4525,2.060e-04,0.0694,4.712,0.024
2448,2.7538,4.4525,2.058e-04,0.0694,5.404,0.039
2449,2.4612,4.4525,2.056e-04,0.0694,5.538,0.022
2450,2.4576,4.4525,2.054e-04,0.0694,4.455,0.039
2451,2.8823,4.4525,2.051e-04,0.0694,4.934,0.021
2452,2.9177,4.4525,2.049e-04,0.0694,6.126,0.036
2453,2.7733,4.4525,2.047e-04,0.0693,4.697,0.027
2454,2.4942,4.4525,2.045e-04,0.0693,5.390,0.028
